stok_kodu,kategori_adi,urun_tipi,parent_stok_kodu,varyant_adi,olcu_mm,boy_ligne,aciklama,aktif_mi
2025050,ALTTAN DİKME DÜĞME,ANA_URUN,,,50.0,80.0,,True
202635.7,ALTTAN DİKME DÜĞME,ANA_URUN,,,35.7,,,True
2027010,ALTTAN DİKME DÜĞME,ANA_URUN,,,10.0,16.0,,True
2028012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,20.0,,True
202829,SALLANTI,ANA_URUN,,,29.0,46.0,,True
202830,SALLANTI,ANA_URUN,,,30.0,48.0,,True
2029020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
2030030,TOKA,ANA_URUN,,,30.0,,,True
203034,TOKA,ANA_URUN,,,34.0,54.0,,True
2031052,TOKA,ANA_URUN,,,52.0,,,True
2032909,DİĞER AKSESUAR,ANA_URUN,,,9.0,,,True
2033050,HALKA,ANA_URUN,,,50.0,,,True
2033060,HALKA,ANA_URUN,,,60.0,,,True
2034035,TOKA,ANA_URUN,,,35.0,,,True
2035020,TOKA,ANA_URUN,,,22.0,,,True
2037023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,38.0,,True
2038045,TOKA,ANA_URUN,,,45.0,,,True
2039010.5,ALTTAN DİKME DÜĞME,ANA_URUN,,,10.5,16.0,,True
2040044.7,KÖPRÜ,ANA_URUN,,,44.74,,,True
204027,TOKA,ANA_URUN,,,27.0,43.0,,True
2041023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
2042018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,30.0,,True
2043008,AYAR,ANA_URUN,,,8.0,,,True
2044007,HALKA,ANA_URUN,,,7.0,,,True
2045039,TOKA,ANA_URUN,,,39.0,,,True
2045039-PUL,PUL,ANA_URUN,,,39.0,,,True
2046032.7,KÖPRÜ,ANA_URUN,,,32.7,,,True
2047010,BAĞ UCU,ANA_URUN,,,10.0,,,True
2048025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
2049027,PİRSİNG,ANA_URUN,,,27.0,,,True
2050030,TOKA,ANA_URUN,,,30.0,,,True
205030,TOKA,ANA_URUN,,,30.0,48.0,,True
2051709,ÇIT ÇIT,ANA_URUN,,,9.0,,,True
2052055,TOKA,ANA_URUN,,,55.0,,,True
2053014,TOKA,ANA_URUN,,,14.0,,,True
2054030,TOKA,ANA_URUN,,,30.0,,,True
2055018,TOKA,ANA_URUN,,,18.0,,,True
205608,TOKA,ANA_URUN,,,8.0,,,True
2057015,TOKA,ANA_URUN,,,15.0,,,True
2058050,PİRSİNG,ANA_URUN,,,50.0,,,True
2059050,PİRSİNG,ANA_URUN,,,50.0,,,True
2060040,TOKA,ANA_URUN,,,40.0,,,True
206030,TOKA,ANA_URUN,,,30.0,48.0,,True
2061927,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,27.0,43.0,,True
2062030,TOKA,ANA_URUN,,,30.0,,,True
2063923,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
2064020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
2065020,TOKA,ANA_URUN,,,20.0,,,True
2066020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
2066025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
2067018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,28.0,,True
2068007,RİVET,ANA_URUN,,,7.0,,,True
2069050,TOKA,ANA_URUN,,,50.0,,,True
2070018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,28.0,,True
2070034,ALTTAN DİKME DÜĞME,ANA_URUN,,,34.0,55.0,,True
2070933,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,33.0,53.0,,True
2071025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
2071035,ALTTAN DİKME DÜĞME,ANA_URUN,,,35.0,56.0,,True
2072040,ALTTAN DİKME DÜĞME,ANA_URUN,,,40.0,64.0,,True
2072045,ALTTAN DİKME DÜĞME,ANA_URUN,,,45.0,72.0,,True
2073018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,28.0,,True
2074028,ALTTAN DİKME DÜĞME,ANA_URUN,,,28.0,45.0,,True
2075023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
2076086.5,PİRSİNG,ANA_URUN,,,86.5,,,True
2077040,PİRSİNG,ANA_URUN,,,40.0,,,True
2078037,ALTTAN DİKME DÜĞME,ANA_URUN,,,37.0,59.0,,True
2078149,TOKA,ANA_URUN,,,49.0,,,True
2079009,KÖPRÜ,ANA_URUN,,,9.0,,,True
208006,KÖPRÜ,ANA_URUN,,,6.0,,,True
208014,TOKA,ANA_URUN,,,14.0,22.0,,True
2081015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
2081023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
2082040,TOKA,ANA_URUN,,,40.0,,,True
2083029,ALTTAN DİKME DÜĞME,ANA_URUN,,,83.0,46.0,,True
2084028,ALTTAN DİKME DÜĞME,ANA_URUN,,,28.0,45.0,,True
2085026,ALTTAN DİKME DÜĞME,ANA_URUN,,,26.0,42.0,,True
2085038,ALTTAN DİKME DÜĞME,ANA_URUN,,,38.0,60.0,,True
2086018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,28.0,,True
2086025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
2086027,ALTTAN DİKME DÜĞME,ANA_URUN,,,27.0,43.0,,True
20860337,ALTTAN DİKME DÜĞME,ANA_URUN,,,37.0,59.0,,True
2086737,ÇIT ÇIT,ANA_URUN,,,37.0,59.0,,True
2087028,ALTTAN DİKME DÜĞME,ANA_URUN,,,28.0,45.0,,True
2087035,ALTTAN DİKME DÜĞME,ANA_URUN,,,,56.0,,True
2087735,ÇIT ÇIT,ANA_URUN,,,35.0,56.0,,True
2088030,TOKA,ANA_URUN,,,30.0,,,True
2089030,TOKA,ANA_URUN,,,30.0,,,True
2090040,TOKA,ANA_URUN,,,40.0,,,True
2090040-D,DİĞER AKSESUAR,ANA_URUN,,,40.0,,,True
209020,TOKA,ANA_URUN,,,20.0,32.0,,True
2091745,ÇIT ÇIT,ANA_URUN,,,45.0,,,True
2092025,TOKA,ANA_URUN,,,25.0,,,True
2093023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
2094020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
2095,ALTTAN DİKME DÜĞME,ANA_URUN,,,90.0,,,True
2095045,ALTTAN DİKME DÜĞME,ANA_URUN,,,45.0,72.0,,True
2096018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,28.0,,True
2096023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
2097022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,34.0,,True
2098020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
2099011,ALTTAN DİKME DÜĞME,ANA_URUN,,,11.0,18.0,,True
210014,TOKA,ANA_URUN,,,14.0,22.0,,True
2100811,BAĞ UCU,ANA_URUN,,,11.0,,,True
2101050,TOKA,ANA_URUN,,,50.0,,,True
2102023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
2103018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,28.0,,True
2103022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,34.0,,True
2104,TOKA,ANA_URUN,,,,,,True
2105024,ALTTAN DİKME DÜĞME,ANA_URUN,,,24.0,38.0,,True
21060,,ANA_URUN,,,,,,True
2106050,PİRSİNG,ANA_URUN,,,50.0,,,True
2107030,TOKA,ANA_URUN,,,30.0,,,True
2107035,TOKA,ANA_URUN,,,35.0,,,True
2108,TOKA,ANA_URUN,,,50.0,,2108 toka takımı: üst toka ve alt pul,True
2108-PUL,PUL,ALT_PARCA,2108,Alt pul,,,2108 toka takımının alt pul parçası,True
2108-TOKA,TOKA,ALT_PARCA,2108,Üst toka,50.0,,2108 toka takımının üst toka parçası,True
2110053,ALTTAN DİKME DÜĞME,ANA_URUN,,,53.0,83.0,,True
211035,TOKA,ANA_URUN,,,35.0,56.0,,True
2110753,ÇIT ÇIT,ANA_URUN,,,53.0,,,True
2111035,ALTTAN DİKME DÜĞME,ANA_URUN,,,35.0,56.0,,True
2111735,ÇIT ÇIT,ANA_URUN,,,35.0,,,True
2112050,ALTTAN DİKME DÜĞME,ANA_URUN,,,50.0,,,True
2112750,ÇIT ÇIT,ANA_URUN,,,50.0,,,True
2113015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
2114036,ALTTAN DİKME DÜĞME,ANA_URUN,,,36.0,,,True
2114736,ÇIT ÇIT,ANA_URUN,,,36.0,,,True
2115737,ÇIT ÇIT,ANA_URUN,,,37.0,,,True
2116050,TOKA,ANA_URUN,,,50.0,,,True
2117058,ALTTAN DİKME DÜĞME,ANA_URUN,,,58.0,,,True
2117158-K,TOKA,ANA_URUN,,,58.0,,,True
2117758,ÇIT ÇIT,ANA_URUN,,,58.0,,,True
2118,TOKA,ANA_URUN,,,,,,True
2119,SALLANTI,ANA_URUN,,,,,,True
2120,KÖPRÜ,ANA_URUN,,,,,,True
2121,TOKA,ANA_URUN,,,,,,True
2122045,ALTTAN DİKME DÜĞME,ANA_URUN,,,45.0,,,True
2122745,ÇIT ÇIT,ANA_URUN,,,45.0,,,True
2123,KÖPRÜ,ANA_URUN,,,,,,True
2124020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,,,True
2126746,ÇIT ÇIT,ANA_URUN,,,46.0,,,True
2127020,TOKA,ANA_URUN,,,20.0,,,True
2128042,ALTTAN DİKME DÜĞME,ANA_URUN,,,42.0,67.0,,True
2128742,ÇIT ÇIT,ANA_URUN,,,42.0,67.0,,True
2129080,TOKA,ANA_URUN,,,80.0,,,True
2130,TOKA,ANA_URUN,,,,,,True
213035,TOKA,ANA_URUN,,,35.0,53.0,,True
2131,TOKA,ANA_URUN,,,,,,True
2132040,TOKA,ANA_URUN,,,40.0,,,True
2133032,ALTTAN DİKME DÜĞME,ANA_URUN,,,32.0,51.0,,True
2134040,TOKA,ANA_URUN,,,40.0,,,True
2135737,ÇIT ÇIT,ANA_URUN,,,37.0,59.0,,True
2136,PİRSİNG,ANA_URUN,,,,,,True
2137020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
2137023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
2138032,ALTTAN DİKME DÜĞME,ANA_URUN,,,32.0,51.0,,True
2139022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,35.0,,True
2140019,ALTTAN DİKME DÜĞME,ANA_URUN,,,19.0,32.0,,True
214037,TOKA,ANA_URUN,,,37.0,59.0,,True
2141050,TOKA,ANA_URUN,,,50.0,,,True
2142040,TOKA,ANA_URUN,,,40.0,,,True
2143,ALTTAN DİKME DÜĞME,ANA_URUN,,,,,,True
2144018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,28.0,,True
2145025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
2146015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
2146018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,28.0,,True
2146020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
2147761,ÇIT ÇIT,ANA_URUN,,,61.0,98.0,,True
2148030,TOKA,ANA_URUN,,,30.0,,,True
2149015.5,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.5,26.0,,True
2150018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,28.0,,True
215036,TOKA,ANA_URUN,,,36.0,58.0,,True
215060,TOKA,ANA_URUN,,,60.0,96.0,,True
2151819,BAĞ UCU,ANA_URUN,,,19.0,,,True
2152,TOKA,ANA_URUN,,,,,,True
2152-PL,PUL,ANA_URUN,,,,,,True
215215,RİVET,ANA_URUN,,,15.0,24.0,,True
2154025,TOKA,ANA_URUN,,,25.0,,,True
2155078,TOKA,ANA_URUN,,,78.0,,,True
2156050,TOKA,ANA_URUN,,,50.0,,,True
215620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
2157072,ALTTAN DİKME DÜĞME,ANA_URUN,,,72.0,115.0,,True
2158,PİRSİNG,ANA_URUN,,,,,,True
2159021,ALTTAN DİKME DÜĞME,ANA_URUN,,,21.0,34.0,,True
2160018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,28.0,,True
2160030,TOKA,ANA_URUN,,,30.0,,,True
216035,TOKA,ANA_URUN,,,35.0,56.0,,True
216079,TOKA,ANA_URUN,,,79.0,126.0,,True
21610228,ALTTAN DİKME DÜĞME,ANA_URUN,,,28.0,,,True
2162063,TOKA,ANA_URUN,,,63.0,,,True
2163030-K,TOKA,ANA_URUN,,,30.0,,,True
2163037-K,TOKA,ANA_URUN,,,37.0,,,True
2163037-K-PUL,PUL,ALT_PARCA,2163037-K,,,,2163037-K ürününün pulu / tamamlayıcı parçası,True
2164022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,34.0,,True
2165023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
2166027,ALTTAN DİKME DÜĞME,ANA_URUN,,,27.0,43.0,,True
2167,PLAKA,ANA_URUN,,,,,,True
2167-2,PLAKA,ANA_URUN,,,,,,True
2167-PL,PUL,ANA_URUN,,,,,,True
2168015,TOKA,ANA_URUN,,,15.0,,,True
2169019,ALTTAN DİKME DÜĞME,ANA_URUN,,,19.0,,,True
2170028,ALTTAN DİKME DÜĞME,ANA_URUN,,,28.0,45.0,,True
217030,TOKA,ANA_URUN,,,30.0,48.0,,True
217040,TOKA,ANA_URUN,,,40.0,64.0,,True
2171011,ALTTAN DİKME DÜĞME,ANA_URUN,,,11.0,17.0,,True
2172018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,28.0,,True
2173038,ALTTAN DİKME DÜĞME,ANA_URUN,,,38.0,60.0,,True
2174023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,,,True
2175,TOKA,ANA_URUN,,,,,,True
2178034,ALTTAN DİKME DÜĞME,ANA_URUN,,,34.0,54.0,,True
2180030,ALTTAN DİKME DÜĞME,ANA_URUN,,,30.0,48.0,,True
218025,TOKA,ANA_URUN,,,25.0,64.0,,True
218030,TOKA,ANA_URUN,,,30.0,80.0,,True
218040,TOKA,ANA_URUN,,,40.0,96.0,,True
218050,TOKA,ANA_URUN,,,50.0,,,True
218060,TOKA,ANA_URUN,,,60.0,,,True
2181028,PİRSİNG,ANA_URUN,,,28.0,,,True
2182020,HALKA,ANA_URUN,,,20.0,,,True
2184034,ALTTAN DİKME DÜĞME,ANA_URUN,,,34.0,54.0,,True
2185029,ALTTAN DİKME DÜĞME,ANA_URUN,,,29.0,46.0,,True
2186032,ALTTAN DİKME DÜĞME,ANA_URUN,,,32.0,51.0,,True
220210,RİVET,ANA_URUN,,,10.0,16.0,,True
220212,RİVET,ANA_URUN,,,12.0,19.0,,True
220220,RİVET,ANA_URUN,,,20.0,32.0,,True
220618,ÇAKMA DÜĞME,ANA_URUN,,,18.0,29.0,,True
220620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
220624,ÇAKMA DÜĞME,ANA_URUN,,,24.0,38.0,,True
2211750,ÇIT ÇIT,ANA_URUN,,,50.0,80.0,,True
221212,RİVET,ANA_URUN,,,12.0,19.0,,True
221215,RİVET,ANA_URUN,,,15.0,24.0,,True
2213019,TOKA,ANA_URUN,,,19.0,,,True
2214035,TOKA,ANA_URUN,,,35.0,,,True
2215040,TOKA,ANA_URUN,,,40.0,,,True
2216020,TOKA,ANA_URUN,,,20.0,,,True
221617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
221625,ÇAKMA DÜĞME,ANA_URUN,,,25.0,40.0,,True
2218020,TOKA,ANA_URUN,,,20.0,,,True
222017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,27.0,,True
222023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
222025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
222028,ALTTAN DİKME DÜĞME,ANA_URUN,,,28.0,45.0,,True
222059,TOKA,ANA_URUN,,,59.0,,,True
2221040,TOKA,ANA_URUN,,,40.0,,,True
2223010,ALTTAN DİKME DÜĞME,ANA_URUN,,,10.0,,,True
2224075,TOKA,ANA_URUN,,,75.0,,,True
2225806,BAĞ UCU,ANA_URUN,,,6.0,,,True
2227735,ÇIT ÇIT,ANA_URUN,,,35.0,,,True
2228,TOKA,ANA_URUN,,,,,,True
2231021,TOKA,ANA_URUN,,,21.0,,,True
2232,TOKA,ANA_URUN,,,,,,True
223212,RİVET,ANA_URUN,,,12.0,19.0,,True
223214,RİVET,ANA_URUN,,,14.0,22.0,,True
2233,TOKA,ANA_URUN,,,,,,True
223415,TOKA,ANA_URUN,,,15.0,,,True
2235022,TOKA,ANA_URUN,,,22.0,,,True
2236034,TOKA,ANA_URUN,,,34.0,,,True
223617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
223620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
223622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
223712,ÇIT ÇIT,ANA_URUN,,,12.0,19.0,,True
2241010,TOKA,ANA_URUN,,,10.0,,,True
2242010,TOKA,ANA_URUN,,,10.0,,,True
224210,RİVET,ANA_URUN,,,10.0,16.0,,True
224212,RİVET,ANA_URUN,,,12.0,19.0,,True
224214,RİVET,ANA_URUN,,,14.0,22.0,,True
2243009,TOKA,ANA_URUN,,,9.0,,,True
224617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
224620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
224622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
225212,RİVET,ANA_URUN,,,12.0,19.0,,True
225214,RİVET,ANA_URUN,,,14.0,22.0,,True
225617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
225620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
225622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
226210,RİVET,ANA_URUN,,,10.0,16.0,,True
226212,RİVET,ANA_URUN,,,12.0,19.0,,True
226217,RİVET,ANA_URUN,,,17.0,27.0,,True
226617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
226620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
226622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
226712,ÇIT ÇIT,ANA_URUN,,,12.0,19.0,,True
226812,SALLANTI,ANA_URUN,,,12.0,19.0,,True
227021,ALTTAN DİKME DÜĞME,ANA_URUN,,,21.0,34.0,,True
2276,DİĞER AKSESUAR,ANA_URUN,,,76.0,,,True
228210,RİVET,ANA_URUN,,,10.0,16.0,,True
228212,RİVET,ANA_URUN,,,12.0,19.0,,True
228615,ÇAKMA DÜĞME,ANA_URUN,,,15.0,24.0,,True
228617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
228620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
228624,ÇAKMA DÜĞME,ANA_URUN,,,24.0,38.0,,True
228717,ÇIT ÇIT,ANA_URUN,,,17.0,27.0,,True
229012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,19.0,,True
229620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
229622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
230210,RİVET,ANA_URUN,,,10.0,16.0,,True
231210,RİVET,ANA_URUN,,,10.0,16.0,,True
231214,RİVET,ANA_URUN,,,14.0,22.0,,True
231617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
231620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
231620-İ,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
231624,ÇAKMA DÜĞME,ANA_URUN,,,24.0,38.0,,True
231624-İ,ÇAKMA DÜĞME,ANA_URUN,,,24.0,38.0,,True
232715,ÇIT ÇIT,ANA_URUN,,,15.0,24.0,,True
233210,RİVET,ANA_URUN,,,10.0,16.0,,True
233214-T,RİVET,ANA_URUN,,,14.0,,,True
233617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
233622-T,ÇAKMA DÜĞME,ANA_URUN,,,22.0,,,True
233914,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,14.0,22.0,,True
233917,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,17.0,27.0,,True
234209,RİVET,ANA_URUN,,,9.0,14.0,,True
234620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
235210,RİVET,ANA_URUN,,,10.0,16.0,,True
236020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
238210,RİVET,ANA_URUN,,,10.0,16.0,,True
238212,RİVET,ANA_URUN,,,12.0,19.0,,True
238617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
238620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
238622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
239023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
239025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
239028,ALTTAN DİKME DÜĞME,ANA_URUN,,,28.0,45.0,,True
239212,RİVET,ANA_URUN,,,12.0,19.0,,True
239214,RİVET,ANA_URUN,,,14.0,22.0,,True
239617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
239620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
239622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
240210,RİVET,ANA_URUN,,,10.0,16.0,,True
241214,RİVET,ANA_URUN,,,14.0,22.0,,True
241620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
241622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
242212,RİVET,ANA_URUN,,,12.0,19.0,,True
242214,RİVET,ANA_URUN,,,14.0,22.0,,True
242617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
242620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
242624,ÇAKMA DÜĞME,ANA_URUN,,,24.0,38.0,,True
242712,ÇIT ÇIT,ANA_URUN,,,12.0,19.0,,True
242714,ÇIT ÇIT,ANA_URUN,,,14.0,22.0,,True
243210,RİVET,ANA_URUN,,,10.0,16.0,,True
243212,RİVET,ANA_URUN,,,12.0,19.0,,True
243214,RİVET,ANA_URUN,,,14.0,22.0,,True
243617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
243620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
243622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
244023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
244025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
244028,ALTTAN DİKME DÜĞME,ANA_URUN,,,28.0,45.0,,True
244624,ÇAKMA DÜĞME,ANA_URUN,,,24.0,38.0,,True
245015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
245017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,27.0,,True
246012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,19.0,,True
246214,RİVET,ANA_URUN,,,14.0,22.0,,True
246617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
246620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
246625,ÇAKMA DÜĞME,ANA_URUN,,,25.0,40.0,,True
247210,RİVET,ANA_URUN,,,10.0,16.0,,True
247212,RİVET,ANA_URUN,,,12.0,19.0,,True
247214,RİVET,ANA_URUN,,,14.0,22.0,,True
247617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
247620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
247622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
247625,ÇAKMA DÜĞME,ANA_URUN,,,25.0,40.0,,True
249212,RİVET,ANA_URUN,,,12.0,19.0,,True
249217,RİVET,ANA_URUN,,,17.0,27.0,,True
249617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
249622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
250214,RİVET,ANA_URUN,,,14.0,22.0,,True
250617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
250622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
250714,ÇIT ÇIT,ANA_URUN,,,14.0,22.0,,True
251622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
252212,RİVET,ANA_URUN,,,12.0,19.0,,True
252214,RİVET,ANA_URUN,,,14.0,22.0,,True
252616,ÇAKMA DÜĞME,ANA_URUN,,,16.0,26.0,,True
252620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
252622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
253210,RİVET,ANA_URUN,,,10.0,16.0,,True
253617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
253620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
253622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
254212,RİVET,ANA_URUN,,,12.0,19.0,,True
254214,RİVET,ANA_URUN,,,14.0,22.0,,True
254617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
254620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
254622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
254812,SALLANTI,ANA_URUN,,,12.0,19.0,,True
255806,SALLANTI,ANA_URUN,,,6.0,10.0,,True
256908,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,8.0,13.0,,True
257209,RİVET,ANA_URUN,,,9.0,14.0,,True
258210,RİVET,ANA_URUN,,,10.0,16.0,,True
259214,RİVET,ANA_URUN,,,14.0,22.0,,True
260212,RİVET,ANA_URUN,,,12.0,19.0,,True
260215,RİVET,ANA_URUN,,,15.0,24.0,,True
260617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
260620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
260622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
261210,RİVET,ANA_URUN,,,10.0,16.0,,True
261212,RİVET,ANA_URUN,,,12.0,19.0,,True
261214,RİVET,ANA_URUN,,,14.0,22.0,,True
261620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
262014,ALTTAN DİKME DÜĞME,ANA_URUN,,,14.0,22.0,,True
262017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,27.0,,True
262023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
262025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
262028,ALTTAN DİKME DÜĞME,ANA_URUN,,,28.0,45.0,,True
262030,ALTTAN DİKME DÜĞME,ANA_URUN,,,30.0,48.0,,True
